rank, team, skill
880, 58676A, 118.91683084828901
881, 20785A, 117.90462976716097
882, 393A, 117.62199627043513
883, 1028T, 117.50954650502119
884, 2036A, 117.6126478249895
885, 88909K, 117.5146408286578
886, 3333T, 117.98547886242339
887, 1082X, 117.65010339488452
888, 16099C, 117.44625330670823
889, 1718Z, 118.03197649946712
890, 7899B, 117.25402666689686
891, 1898R, 117.5100732056215
892, 60883S, 117.24182415736117
893, 991S, 117.40335532694093
894, 97735C, 117.62563867292471
895, 2088C, 119.1238552613136
896, 21210A, 116.75375803456214
897, 2088S, 116.92036989726788
898, 7110B, 117.05945945953334
899, 2055X, 116.99715459445571
900, 31666C, 117.58639441385577
901, 1028Z, 116.39492245376007
902, 93528A, 116.33254188873761
903, 84260C, 116.3929107704582
904, 38401A, 116.53457546075066
905, 9457Y, 116.51287212278001
906, 663B, 116.89020363248973
907, 55819D, 119.07258278089796
908, 79298Z, 116.35778948786401
909, 2443C, 117.19192956974274
910, 8059A, 116.84934182671458
911, 10N, 115.81041433631403
912, 53F, 115.93272680365513
913, 8076Z, 116.56391659060739
914, 9080R, 115.74046873954563
915, 33697A, 115.72484948291621
916, 60502Z, 114.95552541434711
917, 3217T, 115.44306510124437
918, 21408E, 114.89188351863649
919, 42747M, 115.16586196410933
920, 231J, 115.40504277241051
921, 50805Z, 115.15155205662569
922, 77776U, 114.73184206185219
923, 169E, 115.01200610842383
924, 10X, 114.79822375582839
925, 1970Y, 114.72054144264123
926, 91915C, 114.67256936852058
927, 66666A, 115.68886503382433
928, 393C, 114.62863292001691
929, 88803A, 116.0318763592013
930, 84954D, 114.022865889758
931, 79912C, 114.70138780016055
932, 74602A, 114.04595909337314
933, 9185B, 114.06005735738687
934, 6403Z, 114.00485478502677
935, 7996D, 113.91342452671697
936, 76290C, 113.92193425340939
937, 20164W, 113.92977413389526
938, 550G, 114.22156161854335
939, 90800A, 113.77688183112656
940, 28101A, 114.38501090655535
941, 99040C, 113.83167142612278
942, 2131V, 113.49321202732517
943, 4815E, 114.33958413749646
944, 20027W, 113.03802041213262
945, 1338W, 113.16209704286364
946, 77788P, 113.15994851028202
947, 2410A, 112.9373628765111
948, 2068G, 113.10650080977868
949, 1156B, 113.09410684815654
950, 74559A, 113.131499270251
951, 886Z, 112.82318572481897
952, 415D, 112.93486273117534
953, 11124W, 112.520066631436
954, 6743A, 113.41632245079303
955, 12367Z, 112.75733155511412
956, 33007Y, 112.73707092202025
957, 9698W, 114.01113448393582
958, 3946H, 114.37434669367013
959, 7258A, 112.48557475596247
960, 99319D, 112.31031496031835
961, 7110A, 112.39982489618392
962, 7937B, 117.11306967290088
963, 59200N, 113.89401381706973
964, 6008D, 111.73238269707096
965, 3723Y, 112.12475123860666
966, 462A, 111.36743340784474
967, 1961D, 112.10649023730852
968, 69955W, 111.23453316637293
969, 82855T, 111.6854494093521
970, 59148B, 111.4490332468099
971, 94022A, 111.15817591136721
972, 11211W, 111.12462384281736
973, 51581B, 113.36560134524011
974, 85403A, 110.68607608319923
975, 2654W, 110.78103260183238
976, 99040E, 110.81710442776577
977, 673B, 110.27490884130657
978, 2242A, 110.79062061744817
979, 675D, 110.56002646270571
980, 593B, 110.21111443390372
981, 81218A, 110.27601749429371
982, 21S, 109.68320622364124
983, 3734M, 109.67634810173992
984, 34532W, 109.84151962276783
985, 9123Y, 109.95920916725971
986, 1104X, 109.90629429851728
987, 8301A, 109.34007954287827
988, 47969X, 109.77970202818494
989, 63724B, 109.56043507402751
990, 75160Z, 109.69828833388112
991, 92315T, 110.19563637733714
992, 14895B, 109.22218857923531
993, 71414A, 109.2144598964605
994, 97934S, 109.33889632991409
995, 4253R, 110.13708858656524
996, 18501A, 109.42864689140934
997, 45434E, 109.08085632229563
998, 62442A, 109.37718619699362
999, 3484X, 109.00517399554144
1000, 32636A, 108.96801835325756
1001, 91U, 108.9579986438118
1002, 96067A, 109.51629372369399
1003, 1429A, 108.97792607895562
1004, 93771A, 108.97912349635911
1005, 30302U, 108.72038554013017
1006, 88825A, 110.17253479591433
1007, 97301E, 108.53662118628365
1008, 64820A, 108.34047313130151
1009, 99750A, 108.39396090590802
1010, 9227B, 108.12533701699356
1011, 18555B, 108.39997105031324
1012, 17931A, 107.61025505072838
1013, 77775E, 108.0774357405895
1014, 334A, 108.35017089198422
1015, 90317C, 108.84491457645115
1016, 84260G, 107.75775072690848
1017, 1079Y, 107.68107535362653
1018, 77786B, 108.00221299835293
1019, 2443A, 108.65310411249699
1020, 17814C, 108.08275236411913
1021, 84260E, 107.576297322453
1022, 2290Z, 108.01793740255155
1023, 355Y, 107.19841961037133
1024, 74801K, 107.69145158950262
1025, 91917B, 107.30246564079506
1026, 71300A, 107.90191555677353
1027, 7700K, 107.15640062149835
1028, 1908B, 107.20321796547856
1029, 33770F, 110.00918874236514
1030, 2428W, 107.11161613088998
1031, 20605B, 107.4180568207983
1032, 41998Z, 107.1812287162791
1033, 11254X, 107.30808519772695
1034, 1616Y, 106.9672101269601
1035, 92620A, 106.52444591715027
1036, 7225G, 106.77726016608977
1037, 1716M, 106.32302563745513
1038, 7925B, 106.63940160111038
1039, 18502A, 106.5724349815302
1040, 5150D, 106.37905357615666
1041, 66501A, 107.0926729734829
1042, 6627C, 106.04160062522254
1043, 45133H, 105.93633521178674
1044, 62A, 105.73176553864634
1045, 19896A, 105.79903798381338
1046, 8301C, 105.84760848089186
1047, 11245D, 106.50505966771206
1048, 9364E, 105.87306671484285
1049, 9257B, 105.71338042992625
1050, 66954A, 105.74918590397408
1051, 663C, 105.41488506542117
1052, 1140X, 105.58359021935769
1053, 1281A, 105.05041492830702
1054, 3118A, 105.52239075209161
1055, 53171E, 105.34637851833179
1056, 27272A, 107.52501184128124
1057, 3050X, 104.98667952737716
1058, 2008A, 105.39644024749373
1059, 33458B, 105.69295120871453
1060, 6008P, 104.99717255106955
1061, 2323G, 104.98081384412498
1062, 45434A, 104.92624060315566
1063, 96498D, 107.20999475361688
1064, 1599R, 106.80339678211243
1065, 333G, 104.46174670738017
1066, 53817D, 107.12099705912004
1067, 63975D, 104.918517269168
1068, 3223B, 104.92140006365099
1069, 8223C, 104.81679611573256
1070, 3388C, 104.63894003457008
1071, 94517W, 107.59236149088414
1072, 4811A, 106.37604996024365
1073, 8110W, 104.47745022899613
1074, 41819A, 106.41443346879322
1075, 14T, 104.36446074422582
1076, 41618F, 104.1139989914767
1077, 18990A, 104.0924724164999
1078, 11860A, 107.24321257025173
1079, 31055A, 104.28821928176288
1080, 333R, 103.54253507783636
1081, 40684B, 103.64242490248009
1082, 92456A, 106.407361337501
1083, 12329C, 104.62488858899376
1084, 27793B, 105.0280540429788
1085, 75310Z, 106.9589743508412
1086, 134E, 103.38302450311734
1087, 12876B, 103.69047759919866
1088, 99157B, 102.96825507837607
1089, 20247B, 103.9093065084405
1090, 2114B, 103.1951351166773
1091, 52575C, 103.28583204339876
1092, 16021J, 103.11652502888455
1093, 692R, 105.26785019267798
1094, 86798A, 103.23657386283664
1095, 967T, 102.65715983847456
1096, 78181A, 103.6819209872266
1097, 94815B, 104.20604545098521
1098, 2813A, 103.68799784752093
1099, 7580Z, 102.79245708445039
1100, 79267S, 102.72642019953321
1101, 355X, 101.98233047289204
1102, 21116M, 102.94556546074085
1103, 46H, 101.7351702694385
1104, 955R, 102.27802881658778
1105, 99904X, 101.72745559563714
1106, 2616X, 102.04872131770841
1107, 78759D, 102.14828877857533
1108, 45250F, 102.28520589795727
1109, 53171D, 101.92066712626573
1110, 242S, 101.58285173057999
1111, 183A, 101.91110515490033
1112, 44244D, 101.6660561877602
1113, 3168T, 102.32551715805346
1114, 400Y, 101.44419758721722
1115, 84260A, 101.57645837131423
1116, 58859A, 101.87843030438627
1117, 99402S, 101.47064775670017
1118, 5233J, 101.52675185300913
1119, 3327G, 101.45586998451805
1120, 3017D, 101.41435275156903
1121, 66086J, 101.17012962096709
1122, 12350C, 101.28434553327085
1123, 22023B, 100.78408490098849
1124, 1764Y, 100.91514840169685
1125, 10244Z, 100.89817138980419
1126, 32410B, 103.14623616987919
1127, 415J, 101.10663127925997
1128, 7870X, 100.5842606669004
1129, 323S, 100.41188210523637
1130, 5735H, 100.77676812102398
1131, 71467C, 101.60184968451784
1132, 24842T, 100.73211853527835
1133, 60606X, 101.5025356102363
1134, 5278C, 101.07182810524189
1135, 99397C, 100.87128786326406
1136, 54057A, 100.69577963329166
1137, 10368B, 101.35884281594008
1138, 32740A, 101.00534139444986
1139, 6264A, 100.46751114431915
1140, 85843A, 100.37358953542562
1141, 96944B, 101.40665454435106
1142, 8771Z, 100.20097562179082
1143, 4613R, 102.55515350532778
1144, 53C, 100.37572814799915
1145, 59218B, 100.13739607527974
1146, 45784C, 100.29462142545293
1147, 7925X, 100.36723040439195
1148, 1011Z, 100.05499309380812
1149, 2252Y, 100.3042557463386
1150, 13018A, 100.0124483359958
1151, 98225F, 99.79372177361265
1152, 77240B, 100.03554581459602
1153, 7671C, 101.34707704464098
1154, 12876D, 99.79163913625433
1155, 7282W, 99.24324184673074
1156, 84927A, 99.56484841805391
1157, 1247Y, 99.73073498053303
1158, 31260A, 101.65549631499582
1159, 92782A, 99.01754265543025
1160, 10058B, 99.63978465097654
1161, 50280R, 99.23467114693418
1162, 15486G, 98.95268917507596
1163, 323E, 98.5976639593238
1164, 75150A, 99.26849360352921
1165, 10836E, 98.96367729262982
1166, 30119A, 99.28443355513903
1167, 75503A, 99.0335144224984
1168, 20785D, 98.80368413815793
1169, 14316E, 103.83752104288632
1170, 20236A, 98.92235430436043
1171, 24816T, 98.73084626912683
1172, 1727Y, 98.6901542243244
1173, 71113X, 100.1741617191627
1174, 13D, 98.35601195418442
1175, 7996F, 98.16922675748805
1176, 66666B, 99.17526508060287
1177, 98060A, 98.39784919407174
1178, 46V, 97.5069228263475
1179, 39702F, 98.07051418965413
1180, 20315B, 98.45346958410585
1181, 2344B, 98.66411353841863
1182, 77360K, 98.17339537789516
1183, 99750C, 97.9622150352564
1184, 7925S, 98.10049430484825
1185, 315N, 97.63847381430283
1186, 1233B, 98.30268682658892
1187, 4613M, 99.92874295361995
1188, 1138K, 99.66675670527867
1189, 66432B, 98.50049283859636
1190, 42368B, 97.48600244052169
1191, 1069E, 97.29772797779843
1192, 7996A, 97.0286233660014
1193, 1010N, 97.1395159869758
1194, 6042A, 97.95532117727467
1195, 3388B, 97.10714858939411
1196, 1831E, 99.23984353774756
1197, 70709X, 96.9656529364926
1198, 34872A, 96.72360300282688
1199, 8076Y, 97.54360189419995
1200, 75548D, 96.79960294511463
1201, 141D, 99.55867314017794
1202, 15442A, 96.33967334149392
1203, 57224A, 96.97469297785668
1204, 1893C, 96.54716231750507
1205, 21444A, 97.15833424122832
1206, 10863B, 96.2068195762688
1207, 78759J, 96.39961586362546
1208, 5813E, 96.69706815583237
1209, 66957B, 96.1588622114178
1210, 1573A, 96.83310375996018
1211, 16689X, 95.92063993246202
1212, 38T, 95.92018943238247
1213, 6293B, 96.16969393470828
1214, 54005A, 97.7726253022184
1215, 33001A, 95.91305061923444
1216, 66799G, 97.84957806499429
1217, 4067X, 96.50486278929748
1218, 1011T, 95.9115434259887
1219, 98548D, 95.66165593518946
1220, 7874R, 96.07383636171161
1221, 9580A, 96.39984747423951
1222, 76892E, 95.49549925405759
1223, 14683B, 96.65240212979506
1224, 839Y, 95.78464471046217
1225, 2131G, 95.42213884862572
1226, 51777H, 95.41504351459199
1227, 9880A, 95.93403374578611
1228, 3333W, 95.59431500307892
1229, 84899A, 95.42074745359298
1230, 949Z, 95.176205418134
1231, 1408S, 97.34926791648422
1232, 77761C, 97.90203070298924
1233, 43141A, 95.00184286861847
1234, 6109C, 94.9368661062341
1235, 36830C, 95.18074051024533
1236, 522D, 94.13743444811578
1237, 2148X, 97.6852865363609
1238, 54186K, 94.83871049785006
1239, 66994P, 95.67064954647728
1240, 4869C, 94.64756306469639
1241, 17921Z, 94.07692996386757
1242, 10190S, 94.73363896388501
1243, 30204A, 94.55822102640141
1244, 2242C, 94.83824100344079
1245, 82718H, 94.16570684961756
1246, 45224B, 94.27016605879189
1247, 13459A, 96.51473470930604
1248, 98060C, 94.48576286074736
1249, 70910A, 95.21458478212341
1250, 2442F, 94.75361836615022
1251, 97221A, 93.56116972003127
1252, 87490D, 96.97047874802081
1253, 18019B, 93.97937074486151
1254, 5686Z, 93.93691802564828
1255, 91B, 93.83998495298107
1256, 1023E, 93.57896306377327
1257, 15796C, 94.34054595913437
1258, 663S, 93.63933960787888
1259, 2442D, 94.13941045741437
1260, 2068E, 93.60594702695369
1261, 8193A, 94.40661176963269
1262, 19190T, 93.37125013934926
1263, 6008X, 93.35221969604515
1264, 17022J, 94.46319218099478
1265, 1599M, 93.58499645180557
1266, 32410E, 93.56557139693825
1267, 80208K, 93.7280519587784
1268, 5760H, 93.35177884184719
1269, 81218N, 93.83750412520024
1270, 2854T, 93.43871311960103
1271, 68886A, 93.72094806854736
1272, 1575K, 93.1312072823873
1273, 415E, 93.62757657098715
1274, 96805A, 95.22559763397511
1275, 4810G, 92.88834819091763
1276, 93199G, 92.81499936026864
1277, 27183R, 92.74915314667075
1278, 76427A, 92.96564492077502
1279, 12305A, 93.48318825237882
1280, 99330B, 93.54067244627694
1281, 16329C, 92.71680370445947
1282, 5111D, 92.30480507536508
1283, 19291M, 92.3146999700654
1284, 13358B, 93.29574250807454
1285, 11124X, 92.25640321212651
1286, 119B, 92.50080843638166
1287, 81218D, 92.46914675008395
1288, 11124Z, 92.10854778721625
1289, 488B, 91.90744861145615
1290, 5278D, 92.96587340942658
1291, 34020A, 92.62212453613665
1292, 9039H, 91.88979660625608
1293, 30077D, 92.70821693675123
1294, 63031A, 92.05391847173291
1295, 28828A, 92.04617010094292
1296, 3773P, 92.21588028767025
1297, 8076A, 92.56517880076751
1298, 74947S, 92.15459290706332
1299, 355R, 91.25105664199067
1300, 9971A, 91.4775782853097
1301, 6264X, 91.61589394729916
1302, 28666D, 92.29509449379158
1303, 55230T, 91.39248569309302
1304, 22201V, 91.32016369151401
1305, 765C, 91.2951314384058
1306, 3946S, 91.4525375609617
1307, 1412J, 91.89215623277082
1308, 25600Z, 91.47046792631984
1309, 1784X, 91.44550340595896
1310, 5150H, 91.43092197627577
1311, 9031H, 91.9905972304847
1312, 86400T, 91.45514527663084
1313, 282S, 91.26080280717457
1314, 3145H, 91.08381186069239
1315, 1028X, 91.07033342551149
1316, 30204D, 91.20278044969942
1317, 540W, 91.33996127024625
1318, 8047F, 91.31862582084678
1319, 63303V, 91.13682424594882
1320, 83757A, 91.09929720158658
1321, 54199A, 91.1376831375014
1322, 46R, 90.9298044415116
1323, 388A, 90.62190083547108
1324, 3796J, 91.04693401386425
1325, 10Z, 90.6872969518553
1326, 15442B, 90.62668880524541
1327, 12699A, 90.76325764305378
1328, 98377H, 90.76752318594319
1329, 48108C, 91.22269328482136
1330, 9364X, 90.69299900899367
1331, 35075A, 90.91670097062446
1332, 77711B, 90.64159957145006
1333, 97070F, 91.10318608093995
1334, 9409X, 90.41987107129323
1335, 1575M, 90.38078229554151
1336, 231N, 90.90662811031748
1337, 16949A, 90.32469013685196
1338, 2672A, 90.6529661252104
1339, 56932A, 91.09249394671718
1340, 35768A, 90.9423611594041
1341, 91976A, 89.74081090230762
1342, 6526H, 90.00563669505715
1343, 96021A, 90.18713472478655
1344, 8568N, 92.68247941568734
1345, 1483C, 90.11848778436587
1346, 26468C, 90.5025136854776
1347, 61526A, 89.72886945009165
1348, 2654X, 89.97199058641267
1349, 62019Z, 90.19897299472254
1350, 25900S, 89.67344508139732
1351, 18190B, 89.97314006027801
1352, 3118C, 91.78274091398069
1353, 538K, 89.53904485639535
1354, 81642A, 90.61517941020826
1355, 73447B, 89.57919045095949
1356, 13406C, 89.57083859640389
1357, 67104A, 89.61113893676526
1358, 99153A, 90.49845904998475
1359, 78520A, 89.96367518419993
1360, 14012H, 89.73657604243249
1361, 75477M, 91.55662807472723
1362, 6374A, 89.06605037719763
1363, 77038V, 88.87816992869477
1364, 50524C, 88.85812713491406
1365, 77774Y, 88.73590150117712
1366, 2131S, 88.79681159355647
1367, 2501S, 88.57212861545091
1368, 5139B, 89.13954140028318
1369, 54186J, 90.4722903384648
1370, 9019Z, 88.78179823680173
1371, 2492X, 88.38769479544408
1372, 54057C, 88.84583593183768
1373, 7862H, 88.49061930294184
1374, 54001A, 88.77836879272792
1375, 67543A, 88.55845584641992
1376, 91709B, 88.90543697190859
1377, 95872A, 89.1964799515521
1378, 1335A, 89.00236722257927
1379, 92187X, 88.99625912267422
1380, 11254Y, 88.15840506590196
1381, 6793B, 88.32975525958436
1382, 5150J, 88.36970178621092
1383, 9231A, 88.24906557112186
1384, 81101F, 88.1972358932226
1385, 2567K, 87.65905522133028
1386, 3017X, 88.13284172821224
1387, 9065H, 88.03968366102993
1388, 24658J, 87.83028388753914
1389, 22204E, 88.12661806624286
1390, 334V, 88.36935414336463
1391, 18185B, 92.89976586762963
1392, 68561D, 87.35768839928308
1393, 94M, 87.46051088295425
1394, 26648B, 87.44183395534738
1395, 56332H, 90.37873088602055
1396, 29651R, 87.56361844145971
1397, 34565C, 89.46880924183554
1398, 7899X, 86.93696258932655
1399, 3162A, 87.82746268788067
1400, 2918D, 86.83940486955825
1401, 32881X, 87.29407754886313
1402, 24658A, 86.72375407951327
1403, 12319V, 87.97299700216445
1404, 50027P, 86.61324086242433
1405, 2150A, 87.09412658700947
1406, 1267E, 86.7152642789788
1407, 12357A, 86.59551769867667
1408, 8341A, 86.67589794672892
1409, 57152A, 86.36074100433886
1410, 13056C, 86.46145237759762
1411, 5776T, 86.26523830855635
1412, 45323A, 87.20297648231806
1413, 65519Z, 86.48034077507047
1414, 16666C, 86.38365658454325
1415, 58593A, 85.81550242626074
1416, 3350A, 86.30774231461805
1417, 34690A, 85.80798289674242
1418, 244W, 91.14431024523583
1419, 20002X, 86.24798909961623
1420, 50099A, 86.3061722419159
1421, 242W, 86.01107227483752
1422, 6030K, 85.72512976791825
1423, 334S, 85.45798765955375
1424, 733A, 85.57279725071356
1425, 9520A, 85.86905199284803
1426, 5776K, 85.50240576269663
1427, 30207A, 85.80271347416925
1428, 1418A, 86.37678220288092
1429, 8481S, 85.66522652229412
1430, 692A, 85.663125165861
1431, 9821D, 85.40512423524297
1432, 4886Y, 85.71455388435885
1433, 6403T, 85.13594009665684
1434, 97377A, 86.41894563501674
1435, 424D, 85.18371947943132
1436, 66757D, 85.52079673395608
1437, 154D, 84.83897439178753
1438, 2719A, 85.11014622906248
1439, 1104D, 85.24691738083717
1440, 7830P, 85.02800353787774
1441, 6978D, 84.81616590749096
1442, 30722A, 85.23459759992022
1443, 3264D, 84.71804745314421
1444, 53863H, 84.80826464996842
1445, 7682A, 87.62231392623187
1446, 9364G, 84.75172273895856
1447, 13765K, 84.69704274743788
1448, 355S, 84.09054828450006
